college,lat,long
http://dbpedia.org/resource/Liaquat_University_of_Medical_&_Health_Sciences,25.4305,68.2713
http://dbpedia.org/resource/Liautaud_Graduate_School_of_Business,41.8728,-87.6491
http://dbpedia.org/resource/Libera_Università_Maria_SS._Assunta,41.9031,12.4628
"http://dbpedia.org/resource/Liberal_College,_Imphal",24.865,93.925
http://dbpedia.org/resource/Liberation_Institute,8.5585,123.646
http://dbpedia.org/resource/Liberty_University,37.352,-79.18
http://dbpedia.org/resource/Liberty_University_School_of_Law,37.3556,-79.1733
http://dbpedia.org/resource/Licensed_Victuallers'_School,51.4126,-0.7033
http://dbpedia.org/resource/Life_Pacific_University,34.0993,-117.829
http://dbpedia.org/resource/Life_University,33.9325,-84.5145
http://dbpedia.org/resource/Lilabati_Mahavidyalaya,26.6108,89.1396
http://dbpedia.org/resource/Lilong_Haoreibi_College,24.686,93.949
http://dbpedia.org/resource/Limerick_Institute_of_Technology,52.6747,-8.64861
http://dbpedia.org/resource/Limerick_School_of_Art_and_Design,52.6744,-8.64539
http://dbpedia.org/resource/Limestone_University,35.0548,-81.6487
http://dbpedia.org/resource/Limkokwing_University_of_Creative_Technology,2.94,101.662
"http://dbpedia.org/resource/Linacre_College,_Oxford",51.7593,-1.24984
http://dbpedia.org/resource/Lincoln_Christian_University,40.1569,-89.3606
"http://dbpedia.org/resource/Lincoln_College,_Oxford",51.7533,-1.25591
http://dbpedia.org/resource/Lincoln_College_(Illinois),40.157,-89.3607
http://dbpedia.org/resource/Lincoln_College_of_New_England,41.6328,-72.9211
"http://dbpedia.org/resource/Lincoln_High_School_(Seattle,_Washington)",47.66,-122.34
http://dbpedia.org/resource/Lincoln_Land_Community_College,39.7214,-89.6111
http://dbpedia.org/resource/Lincoln_Memorial_University,36.5808,-83.6566
http://dbpedia.org/resource/Lincoln_Park_Conservatory,41.924,-87.6353
"http://dbpedia.org/resource/Lincoln_Senior_High_School_(Cambridge_City,_Indiana)",39.8153,-85.1658
http://dbpedia.org/resource/Lincoln_Trail_College,39.0197,-87.6882
http://dbpedia.org/resource/Lincoln_UTC,53.2323,-0.534546
http://dbpedia.org/resource/Lincoln_University_(Missouri),38.5651,-92.1695
http://dbpedia.org/resource/Lincoln_University_(Pennsylvania),39.8083,-75.9278
http://dbpedia.org/resource/Lincoln_University_of_Business_and_Management,25.3321,55.3901
http://dbpedia.org/resource/Linden_Lodge_School,51.4439,-0.2131
http://dbpedia.org/resource/Lindenwood_University,38.787,-90.503
http://dbpedia.org/resource/Lindsey_Wilson_College,37.1028,-85.3015
http://dbpedia.org/resource/Linfield_University,45.199,-123.199
http://dbpedia.org/resource/Lingaya's_Vidyapeeth,28.4496,77.2851
http://dbpedia.org/resource/Lingnan_Normal_University,21.2746,110.351
http://dbpedia.org/resource/Lingnan_University,22.41,113.983
http://dbpedia.org/resource/Link_Campus_University,41.921,12.5167
http://dbpedia.org/resource/Linköping_University,58.3992,15.5769
http://dbpedia.org/resource/Linnaeus_University,56.8542,14.8308
http://dbpedia.org/resource/Linn–Benton_Community_College,44.5869,-123.115
http://dbpedia.org/resource/Linville_Historic_District,36.0661,-81.8694
http://dbpedia.org/resource/Lipscomb_University,36.1058,-86.7976
http://dbpedia.org/resource/Lipscomb_University_-_Austin_Center,30.3439,-97.7117
http://dbpedia.org/resource/Lira_University,2.25111,32.8211
http://dbpedia.org/resource/Lishui_University,28.4623,119.91
http://dbpedia.org/resource/Charles_City_College,43.07,-92.67
http://dbpedia.org/resource/Charles_E._Schmidt_College_of_Medicine,26.3733,-80.1005
http://dbpedia.org/resource/Charles_H._Lundquist_College_of_Business,44.0461,-123.078
http://dbpedia.org/resource/Charles_O._Bick_College,43.8065,-79.2759
http://dbpedia.org/resource/Charles_Sturt_University_Study_Centres,-33.8786,151.214
http://dbpedia.org/resource/Charles_de_Gaulle_University_–_Lille_III,50.6278,3.12639
http://dbpedia.org/resource/Chester_College_of_New_England,42.9594,-71.2597
http://dbpedia.org/resource/Cheyyar_Polytechnic_College,12.5962,79.5754
http://dbpedia.org/resource/Chhotubhai_Gopalbhai_Patel_Institute_of_Technology,21.0669,73.1303
http://dbpedia.org/resource/Chia_Nan_University_of_Pharmacy_and_Science,22.9209,120.225
http://dbpedia.org/resource/Chiang_Mai_Rajabhat_University,18.8072,98.9867
http://dbpedia.org/resource/Chiba_College_of_Health_Science,35.6649,140.065
http://dbpedia.org/resource/Chiba_Institute_of_Science,35.7041,140.844
http://dbpedia.org/resource/Chiba_Keizai_University,35.6195,140.116
http://dbpedia.org/resource/Chiba_Meitoku_College,35.6527,140.03
http://dbpedia.org/resource/Chiba_University_of_Commerce,35.7419,139.907
http://dbpedia.org/resource/Chicago_College_of_Performing_Arts,42.0539,-88.0388
http://dbpedia.org/resource/Chikushi_Jogakuen_University,33.5131,130.537
http://dbpedia.org/resource/Children's_Medical_Center_Dallas,32.8094,-96.8365
http://dbpedia.org/resource/Children's_Memorial_Health_Institute,52.2064,21.1917
http://dbpedia.org/resource/Children's_Museum_of_Southeastern_Connecticut,41.3224,-72.1986
http://dbpedia.org/resource/China_University_of_Geosciences_(Beijing),39.98,116.341
http://dbpedia.org/resource/China_University_of_Mining_and_Technology,39.9967,116.35
http://dbpedia.org/resource/China_University_of_Political_Science_and_Law,39.9638,116.345
http://dbpedia.org/resource/Chinese_Academy_of_Fishery_Sciences,39.8953,116.264
http://dbpedia.org/resource/Chinese_Academy_of_Tropical_Agricultural_Sciences,19.9808,110.326
http://dbpedia.org/resource/Chinese_Culture_University,25.1333,121.533
http://dbpedia.org/resource/Chinmaya_Mission_College,10.57,76.2212
http://dbpedia.org/resource/Chisholm_Institute,-37.9752,145.22
http://dbpedia.org/resource/Chita_State_Academy_of_Medicine,52.0371,113.51
http://dbpedia.org/resource/Stockbridge_School_of_Agriculture,42.3923,-72.5294
http://dbpedia.org/resource/Stockholm_School_of_Economics,59.3417,18.0572
http://dbpedia.org/resource/Stockholm_University,59.3653,18.0583
http://dbpedia.org/resource/Stockport_College,53.4044,-2.1587
http://dbpedia.org/resource/Stockton_Riverside_College,54.5624,-1.2991
http://dbpedia.org/resource/Stockton_University,39.4925,-74.5319
http://dbpedia.org/resource/Stone_Child_College,48.29,-109.87
http://dbpedia.org/resource/Stonehill_College,42.057,-71.08
http://dbpedia.org/resource/Stony_Brook_Manhattan,40.7427,-73.984
http://dbpedia.org/resource/Stony_Brook_Southampton,40.8882,-72.4449
http://dbpedia.org/resource/Stony_Brook_University,40.917,-73.124
http://dbpedia.org/resource/Stonyhurst_College,53.8471,-2.4713
http://dbpedia.org/resource/Storer_College,39.3238,-77.7354
http://dbpedia.org/resource/Stranmillis_University_College,54.573,-5.937
http://dbpedia.org/resource/Strate_School_of_Design,48.8237,2.2247
http://dbpedia.org/resource/Stratford_University,38.9074,-77.2145
http://dbpedia.org/resource/Strathclyde_Business_School,55.861,-4.245
http://dbpedia.org/resource/Strathmore_Business_School,-1.31,36.8133
http://dbpedia.org/resource/Strathmore_University,-1.31,36.8133
http://dbpedia.org/resource/Strode_College,51.1305,-2.734
http://dbpedia.org/resource/Studholme_College,-45.8631,170.519
http://dbpedia.org/resource/Studio_58,49.225,-123.108
http://dbpedia.org/resource/Stunt_Ranch_Santa_Monica_Mountains_Reserve,34.0908,-118.658
http://dbpedia.org/resource/Sturm_College_of_Law,39.6792,-104.961
http://dbpedia.org/resource/Stuttgart_Technology_University_of_Applied_Sciences,48.78,9.173
http://dbpedia.org/resource/Stuyvesant_High_School,40.7179,-74.0138
http://dbpedia.org/resource/Städelschule,50.1022,8.675
"http://dbpedia.org/resource/Subalaya_College,_Subalaya",20.8921,84.1693
http://dbpedia.org/resource/Subarnarekha_Mahavidyalaya,22.2036,86.8986
http://dbpedia.org/resource/Subhas_Chandra_Bose_Centenary_College,24.1719,88.2795
http://dbpedia.org/resource/Subhash_Chandra_Mahavidyalaya,25.4867,82.9623
http://dbpedia.org/resource/Sudan_University_College_of_Engineering_Sciences,15.599,32.5129
http://dbpedia.org/resource/Sudhiranjan_Lahiri_Mahavidyalaya,23.4123,88.7287
http://dbpedia.org/resource/Suez_Canal_University,30.6228,32.275
http://dbpedia.org/resource/Suez_University,29.9978,32.4984
http://dbpedia.org/resource/Suffolk_County_Community_College,40.8484,-73.0562
http://dbpedia.org/resource/Suffolk_New_College,52.0554,1.16527
http://dbpedia.org/resource/Suffolk_University,42.3579,-71.061
http://dbpedia.org/resource/Sugiyama_Jogakuen_University,35.1592,136.987
http://dbpedia.org/resource/Sugiyama_Jogakuen_University_Junior_College,35.162,136.99
http://dbpedia.org/resource/Sukanta_College,22.257,88.6904
http://dbpedia.org/resource/Sukanta_Mahavidyalaya,26.5714,89.0343
http://dbpedia.org/resource/Sukhothai_Thammathirat_Open_University,13.9103,100.537
http://dbpedia.org/resource/Sukhumi_State_University,41.7206,44.7088
http://dbpedia.org/resource/Sukkur_IBA_University,27.7267,68.8191
http://dbpedia.org/resource/Sukumar_Sengupta_Mahavidyalaya,22.5509,87.4529
http://dbpedia.org/resource/Sukuna_Multiple_Campus,26.6626,87.3888
http://dbpedia.org/resource/Sul_Ross_State_University,30.3633,-103.65
http://dbpedia.org/resource/Sulaiman_Al_Rajhi_Colleges,26.1417,43.7319
http://dbpedia.org/resource/Suleyman_Demirel_University,43.208,76.67
http://dbpedia.org/resource/Sulin,52.5719,17.4383
http://dbpedia.org/resource/Sullamussalam_Science_College,11.2341,76.0385
http://dbpedia.org/resource/Sullins_College,36.6092,-82.1894
http://dbpedia.org/resource/Sullivan_High_School,39.1055,-87.4114
http://dbpedia.org/resource/Sullivan_University,38.2129,-85.6705
http://dbpedia.org/resource/Sultan_Sharif_Ali_Islamic_University,4.90569,114.913
http://dbpedia.org/resource/Summit_Christian_College,41.8292,-103.676
http://dbpedia.org/resource/Summit_Pacific_College,49.0545,-122.328
http://dbpedia.org/resource/Summit_Speech_School,40.6973,-74.4137
http://dbpedia.org/resource/Summit_Theological_Seminary,40.7322,-86.124
http://dbpedia.org/resource/Sumy_State_University,50.8922,34.8417
http://dbpedia.org/resource/Sunan_Ampel_State_Islamic_University_Surabaya,-7.32233,112.734
http://dbpedia.org/resource/Sunbeam_College_for_Women,25.2735,83.0008
http://dbpedia.org/resource/Sunbury_Downs_College,-37.583,144.705
http://dbpedia.org/resource/Sundarban_Hazi_Desarat_College,22.2066,88.7509
http://dbpedia.org/resource/Sundarban_Mahavidyalaya,21.8734,88.1882
http://dbpedia.org/resource/Sungkyunkwan_University,37.5872,126.994
http://dbpedia.org/resource/Sungshin_Women's_University,37.5913,127.022
http://dbpedia.org/resource/Sunraysia_Institute_of_TAFE,-34.2034,142.168
http://dbpedia.org/resource/Sunshine_Coast_Theological_College,-26.7104,153.056
http://dbpedia.org/resource/Sunway_College,3.0681,101.604
http://dbpedia.org/resource/Sunway_University,3.0681,101.604
http://dbpedia.org/resource/Supdi,47.1774,8.51606
http://dbpedia.org/resource/Supercomputing_Facility_for_Bioinformatics_and_Computational_Biology,28.9097,77.3197
http://dbpedia.org/resource/Supinfo,48.8814,2.3625
http://dbpedia.org/resource/Supméca,48.9198,2.3327
http://dbpedia.org/resource/Supreme_Knowledge_Foundation_Group_of_Institutions,22.8499,88.3442
http://dbpedia.org/resource/Supreme_National_Defense_University,35.784,51.5308
http://dbpedia.org/resource/Supélec,48.7087,2.164
http://dbpedia.org/resource/Suraj_Singh_Memorial_College,23.3967,85.3139
http://dbpedia.org/resource/Surana_College,12.9365,77.5783
http://dbpedia.org/resource/Suranaree_University_of_Technology,14.8729,102.024
http://dbpedia.org/resource/Surat_Municipal_Institute_of_Medical_Education_and_Research,21.197,72.845
http://dbpedia.org/resource/Surendra_Institute_of_Engineering_&_Management,26.7475,88.3839
http://dbpedia.org/resource/Surendranath_College,22.5707,88.3673
http://dbpedia.org/resource/Surendranath_College_for_Women,22.5706,88.3682
http://dbpedia.org/resource/Surendranath_Evening_College,22.5703,88.3681
http://dbpedia.org/resource/Surendranath_Law_College,22.5695,88.3672
http://dbpedia.org/resource/Suri_Vidyasagar_College,23.898,87.5329
http://dbpedia.org/resource/Surry_Community_College,36.384,-80.7175
http://dbpedia.org/resource/Surugadai_University,35.8325,139.334
http://dbpedia.org/resource/Surya_Sen_Mahavidyalaya,26.6919,88.4311
http://dbpedia.org/resource/Sushant_University,28.431,77.111
http://dbpedia.org/resource/Sushil_Kar_College,22.3946,88.4795
http://dbpedia.org/resource/Sushila_Devi_Bansal_College_of_Technology,22.6214,75.8038
"http://dbpedia.org/resource/Sushilavati_Government_Women's_College,_Rourkela",22.2418,84.8801
"http://dbpedia.org/resource/Sushilavati_Government_Women's_Junior_College,_Rourkela",24.2492,84.875
http://dbpedia.org/resource/Susquehanna_University,40.8,-76.874
http://dbpedia.org/resource/Sussex_County_Community_College,41.0662,-74.7585
http://dbpedia.org/resource/Suzugamine_Women's_College,34.3708,132.373
http://dbpedia.org/resource/Swain_Family_School_of_Science_and_Mathematics,32.7989,-79.9611
http://dbpedia.org/resource/Swami_Dhananjoy_Das_Kathiababa_Mahavidyalaya,23.1642,87.3905
http://dbpedia.org/resource/Swami_Niswambalananda_Girls'_College,22.6729,88.3492
http://dbpedia.org/resource/Swami_Rama_Himalayan_University,30.1973,78.1681
http://dbpedia.org/resource/Swami_Ramananda_Tirtha_Institute_of_Science_&_Technology,16.9842,79.2549
http://dbpedia.org/resource/Swami_Vivekananda_Institute_of_Science_and_Technology,22.3856,88.4127
http://dbpedia.org/resource/Swami_Vivekananda_Institute_of_Technology,17.4397,78.4971
http://dbpedia.org/resource/Swami_Vivekananda_Mahavidyalaya,23.9636,91.3505
"http://dbpedia.org/resource/Swami_Vivekananda_University,_Barrackpore",22.7595,88.3956
http://dbpedia.org/resource/Swami_Vivekananda_Youth_Movement,12.9035,77.5984
http://dbpedia.org/resource/Swansea_University,51.6097,-3.98056
http://dbpedia.org/resource/Swanson_School_of_Engineering,40.4438,-79.9585
http://dbpedia.org/resource/Swarnamoyee_Jogendranath_Mahavidyalaya,21.9873,87.89
http://dbpedia.org/resource/Swarnim_Gujarat_Sports_University,22.7375,73.3188
http://dbpedia.org/resource/Swarthmore_College,39.905,-75.3539
http://dbpedia.org/resource/Swathi_Thirunal_College_of_Music,8.48972,76.9564
http://dbpedia.org/resource/Swavesey_Village_College,52.2947,-0.0055
http://dbpedia.org/resource/Swedish_Defence_University,59.349,18.0693
http://dbpedia.org/resource/Swedish_Theological_Institute,31.7841,35.2205
http://dbpedia.org/resource/Swedish_University_of_Agricultural_Sciences,59.815,17.663
http://dbpedia.org/resource/Sweet_Briar_College,37.5556,-79.0806
http://dbpedia.org/resource/Swinburne_Senior_Secondary_College,-37.8228,145.041
http://dbpedia.org/resource/Swinburne_University_of_Technology,-37.8211,145.038
http://dbpedia.org/resource/Swinburne_University_of_Technology_Sarawak_Campus,1.53194,110.357
http://dbpedia.org/resource/Swiss_Cancer_Centre,46.5253,6.64088
http://dbpedia.org/resource/Swiss_Federal_Institute_of_Aquatic_Science_and_Technology,47.4038,8.60956
http://dbpedia.org/resource/Swiss_German_University,-6.22552,106.655
http://dbpedia.org/resource/Swiss_School_of_Tourism_and_Hospitality,46.8302,9.5475
http://dbpedia.org/resource/Syamaprasad_College,22.5253,88.3457
http://dbpedia.org/resource/Syamaprasad_Institute_of_Technology_&_Management,22.488,88.3354
http://dbpedia.org/resource/Syamsundar_College,23.1035,87.8681
http://dbpedia.org/resource/Syarif_Hidayatullah_State_Islamic_University_Jakarta,-6.30669,106.756
http://dbpedia.org/resource/Sydney_Dental_School,-33.8846,151.208
http://dbpedia.org/resource/Sydney_Medical_School,-33.8882,151.188
http://dbpedia.org/resource/Sydney_Nursing_School,-33.8886,151.178
http://dbpedia.org/resource/Sydney_Secondary_College,-33.8588,151.171
http://dbpedia.org/resource/Syktyvkar_State_University,61.6645,50.821
http://dbpedia.org/resource/Sylhet_Agricultural_University,24.9092,91.902
http://dbpedia.org/resource/Sylhet_International_University,24.9014,91.8431
http://dbpedia.org/resource/Sylhet_MAG_Osmani_Medical_College,24.9005,91.8532
http://dbpedia.org/resource/Sylhet_Science_And_Technology_College,24.9023,91.8638
http://dbpedia.org/resource/Sylhet_Women's_Medical_College,24.8986,91.8725
"http://dbpedia.org/resource/Symbiosis_Institute_of_Business_Management,_Pune",18.5383,73.7317
http://dbpedia.org/resource/Symbiosis_International_University,18.5375,73.7313
http://dbpedia.org/resource/Symbiosis_University_of_Applied_Sciences,22.753,75.795
http://dbpedia.org/resource/Syms_School_of_Business,40.8513,-73.9306
http://dbpedia.org/resource/Synergy_Institute_of_Engineering_&_Technology,20.6393,85.5831
http://dbpedia.org/resource/Synergy_University_Dubai_Campus,25.0694,55.1423
http://dbpedia.org/resource/Synge_Street_CBS,53.3333,-6.26833
http://dbpedia.org/resource/Synod_College,25.583,91.875
http://dbpedia.org/resource/Syracuse_University,43.0376,-76.134
http://dbpedia.org/resource/Syracuse_University_College_of_Engineering_and_Computer_Science,43.0376,-76.1325
http://dbpedia.org/resource/Syracuse_University_College_of_Law,43.0363,-76.1387
http://dbpedia.org/resource/Syracuse_University_School_of_Architecture,43.0377,-76.1317
http://dbpedia.org/resource/Syracuse_University_School_of_Information_Studies,43.0382,-76.1334
http://dbpedia.org/resource/Syrian_Virtual_University,33.5113,36.274
http://dbpedia.org/resource/Sámi_University_of_Applied_Sciences,69.0144,23.0372
http://dbpedia.org/resource/São_Paulo_State_University,-22.8172,-47.0694
http://dbpedia.org/resource/Sächsisches_Landesgymnasium_Sankt_Afra_zu_Meißen,51.1639,13.4681
http://dbpedia.org/resource/Séminaire_Saint-Joseph_de_Trois-Rivières,46.3486,-72.5447
http://dbpedia.org/resource/Séminaire_de_Sherbrooke,45.4027,-71.8942
http://dbpedia.org/resource/Triton_College,41.9153,-87.8431
http://dbpedia.org/resource/Triveni_Devi_Bhalotia_College,23.6169,87.1181
http://dbpedia.org/resource/Trocaire_College,42.8466,-78.8124
http://dbpedia.org/resource/Tromsø_University_College,69.6799,18.9717
http://dbpedia.org/resource/Tromsø_University_Museum,69.6349,18.9126
http://dbpedia.org/resource/Tropical_Forest_Research_Institute,23.0991,79.9893
http://dbpedia.org/resource/Troy_University,31.7981,-85.9539
http://dbpedia.org/resource/Troy_University_at_Dothan,32.3758,-86.3111
http://dbpedia.org/resource/Troy_University_at_Montgomery,32.3758,-86.3111
http://dbpedia.org/resource/Truba_Group_of_Institutes,22.6371,75.8523
http://dbpedia.org/resource/Truckee_Meadows_Community_College,39.5719,-119.797
http://dbpedia.org/resource/Truett_McConnell_University,34.596,-83.748
http://dbpedia.org/resource/Trulaske_College_of_Business,38.9453,-92.3289
http://dbpedia.org/resource/Truman_State_University,40.1892,-92.5824
http://dbpedia.org/resource/Trunojoyo_University,-7.12775,112.723
http://dbpedia.org/resource/Tshwane_University_of_Technology,-25.7322,28.1619
http://dbpedia.org/resource/Tsinghua_Shenzhen_International_Graduate_School,22.5986,113.976
http://dbpedia.org/resource/Tsinghua_University,40,116.327
http://dbpedia.org/resource/Tsukuba_Gakuin_University,36.0883,140.107
http://dbpedia.org/resource/Tsukuba_International_University,36.1068,140.199
http://dbpedia.org/resource/Tsuru_University,35.5383,138.897
http://dbpedia.org/resource/Tsuyama_National_College_of_Technology,35.0808,134.013
http://dbpedia.org/resource/Tualatin_Academy,45.5204,-123.111
http://dbpedia.org/resource/Tubman_University,4.40021,-7.69655
http://dbpedia.org/resource/Tuck_School_of_Business,43.7056,-72.2942
http://dbpedia.org/resource/Tufanganj_Government_Polytechnic,26.2918,89.6599
http://dbpedia.org/resource/Tufanganj_Mahavidyalaya,26.3293,89.6681
http://dbpedia.org/resource/Tufts_University,42.406,-71.12
http://dbpedia.org/resource/Tufts_University_Graduate_School_of_Biomedical_Sciences,42.3501,-71.0622
http://dbpedia.org/resource/Tufts_University_School_of_Dental_Medicine,42.35,-71.063
http://dbpedia.org/resource/Tufts_University_School_of_Engineering,42.406,-71.117
http://dbpedia.org/resource/Tufts_University_School_of_Medicine,42.3498,-71.062
http://dbpedia.org/resource/Tula_State_University,54.1669,37.5864
http://dbpedia.org/resource/Tulane_University,29.94,-90.12
http://dbpedia.org/resource/Tulane_University_Law_School,29.9353,-90.1227
http://dbpedia.org/resource/Tuli_College,26.675,94.644
http://dbpedia.org/resource/Tuljaram_Chaturchand_College,18.524,73.8392
http://dbpedia.org/resource/Tulsa_Community_College,36.1478,-95.9861
http://dbpedia.org/resource/Tulsi_Peeth,25.1633,80.8675
http://dbpedia.org/resource/Tumaini_University_Dar_es_Salaam_College,-6.78722,39.2606
http://dbpedia.org/resource/Tumaini_University_Makumira,-3.37111,36.8283
http://dbpedia.org/resource/Tumkur_University,13.3378,77.1203
http://dbpedia.org/resource/Tumo_Center_for_Creative_Technologies,40.1965,44.4801
http://dbpedia.org/resource/Tumu_College_of_Education,10.8927,-1.98463
http://dbpedia.org/resource/Tun_Hussein_Onn_University_of_Malaysia,1.85306,103.086
http://dbpedia.org/resource/Tung_Fang_Design_University,22.8799,120.247
http://dbpedia.org/resource/Tung_Shin_Academy_of_Nursing,3.1458,101.704
http://dbpedia.org/resource/Tunghai_University,24.178,120.604
http://dbpedia.org/resource/Tungnan_University,25.0048,121.604
http://dbpedia.org/resource/Tunis_El_Manar_University,36.8292,10.1463
http://dbpedia.org/resource/Tunis_Institute_of_Fine_Arts,36.8209,10.1805
http://dbpedia.org/resource/Tunisia_Polytechnic_School,36.88,10.34
http://dbpedia.org/resource/Tunku_Abdul_Rahman_University_College,3.21512,101.728
http://dbpedia.org/resource/Turan_University,43.2374,76.9404
http://dbpedia.org/resource/Turkish-German_University,41.1445,29.1009
http://dbpedia.org/resource/Turkish_Air_Force_Academy,40.9682,28.8404
http://dbpedia.org/resource/Turkish_Naval_Academy,40.8103,29.2633
http://dbpedia.org/resource/Turkmen_Agricultural_University_Named_after_S.A._Niyazov,37.9525,58.3424
http://dbpedia.org/resource/Turkmen_State_University,37.9308,58.3872
http://dbpedia.org/resource/Turku_Hansda_Lapsa_Hemram_Mahavidyalay,24.0728,87.6914
http://dbpedia.org/resource/Turku_School_of_Economics,60.4546,22.2886
http://dbpedia.org/resource/Turtle_Mountain_Community_College,48.8836,-99.7508
http://dbpedia.org/resource/Tuskegee_University,32.4302,-85.7077
http://dbpedia.org/resource/Tuvalu_Atoll_Science_Technology_Training_Institute,-8.51667,179.2
http://dbpedia.org/resource/Tuvan_State_University,51.7217,94.4506
http://dbpedia.org/resource/Tuxtla_Gutierrez_Institute_of_Technology,16.7574,-93.1723
http://dbpedia.org/resource/Tver_State_Medical_Academy,56.8606,35.8996
http://dbpedia.org/resource/Tver_State_University,53.8544,-35.9111
http://dbpedia.org/resource/Twintech_International_University_College_of_Technology,3.201,101.613
http://dbpedia.org/resource/Twitchell_Airport,44.1889,-70.2329
http://dbpedia.org/resource/Tyler_School_of_Art_and_Architecture,39.9832,-75.1536
http://dbpedia.org/resource/Tyndale_Biscoe_School,34.0714,74.8122
http://dbpedia.org/resource/Tyndale_Theological_Seminary,32.8234,-97.1842
http://dbpedia.org/resource/Tyndale_University,43.8,-79.3858
http://dbpedia.org/resource/Tyne_Metropolitan_College,55.007,-1.513
http://dbpedia.org/resource/Tzu_Chi_University,23.9935,121.589
http://dbpedia.org/resource/Tzu_Chi_University_of_Science_and_Technology,23.9972,121.564
http://dbpedia.org/resource/Tzu_Hui_Institute_of_Technology,22.4861,120.489
http://dbpedia.org/resource/Télécom_&_Management_SudParis,48.624,2.44397
http://dbpedia.org/resource/Télécom_Paris,48.7128,2.1994
http://dbpedia.org/resource/Tôn_Đức_Thắng_University,10.7924,106.711
http://dbpedia.org/resource/Tübingen_University_Faculty_of_Law,48.5247,9.05817
http://dbpedia.org/resource/U.P._Pt._Deen_Dayal_Upadhyaya_Veterinary_Science_University_and_Cattle_Research_Institute,27.4606,77.7008
http://dbpedia.org/resource/UAB_School_of_Dentistry,33.5053,-86.8003
http://dbpedia.org/resource/UAMS_College_of_Medicine,34.7481,-92.3208
http://dbpedia.org/resource/UAM_Azcapotzalco,19.5031,-99.1869
http://dbpedia.org/resource/UAM_Iztapalapa,19.3614,-99.0728
http://dbpedia.org/resource/UAM_Xochimilco,19.3031,-99.1019
http://dbpedia.org/resource/UBIS_University,46.2215,6.14861
http://dbpedia.org/resource/UCFB,53.7889,-2.22889
http://dbpedia.org/resource/UCF_Center_for_Emerging_Media,28.5467,-81.3851
http://dbpedia.org/resource/UCLA_Anderson_School_of_Management,34.0738,-118.444
http://dbpedia.org/resource/UCLA_Fielding_School_of_Public_Health,34.0667,-118.448
http://dbpedia.org/resource/UCLA_Graduate_School_of_Education_and_Information_Studies,34.0726,-118.439
http://dbpedia.org/resource/UCLA_Herb_Alpert_School_of_Music,34.0668,-118.443
http://dbpedia.org/resource/UCLA_Institute_for_Research_on_Labor_and_Employment,34.064,-118.447
http://dbpedia.org/resource/UCLA_Luskin_School_of_Public_Affairs,34.0744,-118.439
http://dbpedia.org/resource/UCLA_School_of_Dentistry,34.0668,-118.442
http://dbpedia.org/resource/UCLA_School_of_Law,34.073,-118.438
http://dbpedia.org/resource/UCLA_School_of_Nursing,34.0668,-118.442
"http://dbpedia.org/resource/UCLA_School_of_Theater,_Film_and_Television",34.076,-118.44
http://dbpedia.org/resource/UCL_Institute_of_Education,51.523,-0.12802
http://dbpedia.org/resource/UCLouvain_Charleroi,50.4006,4.44833
"http://dbpedia.org/resource/UCLouvain_Faculty_of_Architecture,_Architectural_Engineering_and_Urban_Planning",50.6684,4.62083
"http://dbpedia.org/resource/UCLouvain_Faculty_of_Economic,_Social_and_Political_Sciences_and_Communication",50.6678,4.61171
http://dbpedia.org/resource/UCPH_Department_of_Computer_Science,55.7037,-12.5536
http://dbpedia.org/resource/UCSF_Graduate_Division,37.7679,-122.393
http://dbpedia.org/resource/UCSF_School_of_Dentistry,37.7627,-122.458
http://dbpedia.org/resource/UCSF_School_of_Medicine,37.7627,-122.458
http://dbpedia.org/resource/UCSF_School_of_Nursing,37.7627,-122.458
http://dbpedia.org/resource/UCSF_School_of_Pharmacy,37.7627,-122.458
http://dbpedia.org/resource/UC_Berkeley_College_of_Chemistry,37.8728,-122.256
http://dbpedia.org/resource/UC_Berkeley_College_of_Engineering,37.8738,-122.259
http://dbpedia.org/resource/UC_Berkeley_College_of_Environmental_Design,37.8705,-122.255
http://dbpedia.org/resource/UC_Berkeley_Graduate_School_of_Education,37.8736,-122.268
http://dbpedia.org/resource/UC_Berkeley_School_of_Law,37.8699,-122.253
http://dbpedia.org/resource/UC_Berkeley_School_of_Optometry,37.8715,-122.255
http://dbpedia.org/resource/UC_Berkeley_School_of_Public_Health,37.8736,-122.268
http://dbpedia.org/resource/UC_Berkeley_School_of_Social_Welfare,37.8737,-122.261
http://dbpedia.org/resource/UC_Davis_School_of_Law,38.5358,-121.749
http://dbpedia.org/resource/UC_Davis_School_of_Medicine,38.5531,-121.453
http://dbpedia.org/resource/UC_Irvine_Institute_of_Transportation_Studies,33.6428,-117.838
http://dbpedia.org/resource/UC_San_Diego_School_of_Global_Policy_and_Strategy,32.8844,-117.241
http://dbpedia.org/resource/UC_San_Diego_School_of_Medicine,32.876,-117.237
http://dbpedia.org/resource/UEI_College,36.9883,-121.985
http://dbpedia.org/resource/UHI_Archaeology_Institute,58.9865,-2.947
http://dbpedia.org/resource/UIT_University,24.9318,67.1126
http://dbpedia.org/resource/UKF_College_of_Engineering_and_Technology,8.8004,76.7397
http://dbpedia.org/resource/UMBC_College_of_Engineering_and_Information_Technology,39.2542,-76.7142
http://dbpedia.org/resource/UNC_Gillings_School_of_Global_Public_Health,35.9058,-79.0541
http://dbpedia.org/resource/UNC_Kenan–Flagler_Business_School,35.8998,-79.0457
